"rt","accuracy","targetType","difficulty","n","observer","targPresent"
2.5712,1,"tex","hard",14,"6",1
0.6252,1,"tex","easy",15,"6",1
4.3617,1,"tex","hard",16,"6",0
0.8218,1,"tex","mid",17,"6",1
0.6035,1,"tex","easy",18,"6",1
0.7581,1,"tex","hard",19,"6",1
0.5426,1,"tex","mid",20,"6",1
1.8569,1,"tex","hard",21,"6",1
0.9376,1,"tex","mid",22,"6",1
0.9338,1,"tex","hard",23,"6",1
5.4173,1,"tex","mid",24,"6",0
3.4621,1,"tex","easy",25,"6",0
3.351,1,"tex","hard",26,"6",0
3.4482,1,"tex","hard",27,"6",0
3.4159,1,"tex","easy",28,"6",0
0.6961,1,"tex","easy",29,"6",1
2.9668,1,"tex","easy",30,"6",0
5.705,1,"tex","hard",31,"6",0
0.9516,1,"tex","hard",32,"6",1
0.629,1,"tex","easy",33,"6",1
0.4308,1,"tex","easy",34,"6",1
0.4453,1,"tex","easy",35,"6",1
1.0848,1,"tex","hard",36,"6",1
4.5279,1,"tex","mid",37,"6",0
4.2156,1,"tex","mid",38,"6",0
2.6445,1,"tex","hard",39,"6",1
0.5587,1,"tex","hard",40,"6",1
1.4097,1,"tex","hard",41,"6",1
4.0381,1,"tex","easy",42,"6",0
1.015,1,"tex","mid",43,"6",1
4.8073,1,"tex","hard",44,"6",1
4.484,1,"tex","mid",45,"6",0
1.6549,1,"tex","easy",46,"6",0
0.6427,1,"tex","mid",47,"6",1
3.0951,1,"tex","mid",48,"6",0
0.6989,1,"tex","mid",49,"6",1
3.3929,1,"tex","mid",50,"6",0
0.5002,1,"tex","easy",51,"6",1
0.7255,1,"tex","mid",52,"6",1
0.6196,1,"tex","mid",53,"6",1
3.9872,0,"tex","hard",54,"6",1
0.6196,1,"tex","hard",55,"6",1
2.8039,1,"tex","easy",56,"6",0
2.0098,1,"tex","mid",57,"6",0
0.5412,1,"tex","easy",58,"6",1
0.7696,1,"tex","easy",59,"6",1
2.5697,1,"tex","hard",60,"6",0
0.7513,1,"tex","mid",61,"6",1
0.6162,1,"tex","easy",62,"6",1
2.6349,1,"tex","hard",63,"6",0
2.2916,1,"tex","mid",64,"6",0
2.3389,1,"tex","easy",65,"6",0
0.5407,1,"tex","easy",66,"6",1
0.4251,1,"tex","easy",67,"6",1
2.4818,1,"tex","mid",68,"6",0
0.5047,1,"tex","easy",69,"6",1
2.3385,1,"tex","mid",70,"6",0
0.6848,1,"tex","easy",71,"6",1
2.5083,1,"tex","mid",72,"6",0
0.461,1,"tex","easy",73,"6",1
1.2749,1,"tex","mid",74,"6",1
3.9544,1,"tex","mid",75,"6",0
0.5872,1,"tex","mid",76,"6",1
0.6708,1,"tex","mid",77,"6",1
2.5468,1,"tex","mid",78,"6",0
1.5482,1,"tex","hard",79,"6",1
1.6778,1,"tex","easy",80,"6",0
1.2052,1,"tex","hard",81,"6",1
0.7457,1,"tex","mid",82,"6",1
0.4877,0,"tex","mid",83,"6",0
4.4869,1,"tex","hard",84,"6",0
0.6186,1,"tex","mid",85,"6",1
1.9211,1,"tex","mid",86,"6",0
1.977,1,"tex","hard",87,"6",0
4.2849,0,"tex","hard",88,"6",1
3.7507,1,"tex","hard",89,"6",0
0.5831,1,"tex","mid",90,"6",1
4.4165,1,"tex","hard",91,"6",0
0.516,1,"tex","easy",92,"6",1
2.8458,1,"tex","easy",93,"6",0
0.5429,1,"tex","easy",94,"6",1
0.4309,1,"tex","easy",95,"6",1
2.627,1,"tex","mid",96,"6",1
0.5472,1,"tex","mid",97,"6",1
4.0527,1,"tex","easy",98,"6",0
3.9986,1,"tex","hard",99,"6",0
1.7756,1,"tex","easy",100,"6",0
1.7234,1,"tex","easy",101,"6",0
0.5013,0,"tex","mid",102,"6",0
4.7266,1,"tex","mid",103,"6",0
1.1556,1,"tex","mid",104,"6",1
4.1056,1,"tex","easy",105,"6",0
0.566,1,"tex","easy",106,"6",1
1.8044,1,"tex","easy",107,"6",0
1.99,1,"tex","mid",108,"6",0
0.6615,1,"tex","mid",109,"6",1
0.4826,1,"tex","mid",110,"6",1
0.4599,1,"tex","easy",111,"6",1
2.7647,1,"tex","hard",112,"6",0
1.9637,1,"tex","mid",113,"6",0
0.5808,1,"tex","mid",114,"6",1
3.2126,1,"tex","hard",115,"6",0
1.3448,1,"tex","hard",116,"6",0
1.4723,1,"tex","easy",117,"6",0
2.4006,1,"tex","easy",118,"6",0
0.9268,1,"tex","mid",119,"6",1
0.4959,1,"tex","easy",120,"6",1
3.2245,1,"tex","hard",121,"6",1
2.0867,1,"tex","easy",122,"6",0
1.7305,1,"tex","hard",123,"6",1
3.2725,1,"tex","hard",124,"6",0
2.3581,1,"tex","hard",125,"6",0
2.7348,1,"tex","mid",126,"6",0
2.114,1,"tex","hard",127,"6",1
3.0189,1,"tex","hard",128,"6",0
1.104,1,"tex","mid",129,"6",0
2.6689,0,"tex","hard",130,"6",1
1.1134,1,"tex","hard",131,"6",0
2.1749,0,"tex","hard",132,"6",1
1.0825,1,"tex","hard",133,"6",1
3.618,1,"tex","mid",134,"6",0
4.3616,0,"tex","hard",135,"6",1
5.2954,0,"tex","mid",136,"6",1
5.8764,1,"tex","hard",137,"6",0
3.4277,1,"tex","mid",138,"6",0
2.983,1,"tex","mid",139,"6",0
0.8188,1,"tex","easy",140,"6",1
3.3291,1,"tex","hard",141,"6",0
2.3905,1,"tex","easy",142,"6",0
2.1571,1,"tex","hard",143,"6",0
1.6652,1,"tex","easy",144,"6",0
1.7416,1,"tex","easy",145,"6",0
2.5465,0,"tex","hard",146,"6",1
3.8258,1,"tex","hard",147,"6",0
1.6461,1,"tex","easy",148,"6",0
0.6056,1,"tex","easy",149,"6",1
3.638,1,"lines","easy",0,"8",1
3.4704,0,"lines","easy",1,"8",0
1.6302,1,"lines","mid",2,"8",0
1.0495,0,"lines","hard",3,"8",1
2.211,1,"lines","hard",4,"8",1
1.0968,0,"lines","mid",5,"8",1
6.0855,1,"lines","mid",6,"8",0
1.6759,0,"lines","mid",7,"8",1
1.0692,0,"lines","mid",8,"8",0
6.1084,0,"lines","hard",9,"8",0
2.5412,1,"lines","hard",10,"8",0
8.9016,1,"lines","mid",11,"8",0
1.9,0,"lines","easy",12,"8",0
1.0367,0,"lines","hard",13,"8",1
9.639,0,"lines","hard",14,"8",1
6.182,1,"lines","mid",15,"8",0
2.1679,1,"lines","hard",16,"8",1
11.5001,1,"lines","mid",17,"8",1
1.2974,0,"lines","easy",18,"8",1
0.9412,0,"lines","hard",19,"8",1
1.3608,1,"lines","easy",20,"8",1
4.3601,1,"lines","hard",21,"8",1
1.907,1,"lines","easy",22,"8",0
3.5532,1,"lines","hard",23,"8",0
22.641,0,"lines","hard",24,"8",1
1.51,1,"lines","easy",25,"8",0
6.4276,1,"lines","hard",26,"8",1
2.0794,1,"lines","mid",27,"8",0
2.9251,1,"lines","hard",28,"8",1
1.9863,1,"lines","easy",29,"8",0
0.8911,1,"lines","easy",30,"8",0
1.2109,1,"lines","mid",31,"8",1
0.9166,0,"lines","hard",32,"8",0
1.0581,0,"lines","hard",33,"8",0
1.1608,0,"lines","easy",34,"8",1
4.7685,1,"lines","easy",35,"8",0
19.2786,1,"lines","easy",36,"8",1
2.4064,1,"lines","hard",37,"8",1
2.7109,1,"lines","easy",38,"8",0
2.8972,0,"lines","mid",39,"8",0
13.8049,1,"lines","easy",40,"8",1
5.9324,1,"lines","hard",41,"8",1
2.0935,0,"lines","hard",42,"8",0
2.1519,0,"lines","hard",43,"8",1
4.3091,0,"lines","mid",44,"8",0
1.6734,0,"lines","easy",45,"8",1
9.4546,0,"lines","easy",46,"8",0
2.2307,1,"lines","easy",47,"8",1
1.7817,0,"lines","mid",48,"8",0
16.2947,1,"lines","mid",49,"8",1
5.663,1,"lines","easy",50,"8",1
9.8414,0,"lines","mid",51,"8",0
2.2763,0,"lines","hard",52,"8",0
9.0837,1,"lines","easy",53,"8",1
9.8182,1,"lines","mid",54,"8",1
4.4585,1,"lines","easy",55,"8",1
4.3461,1,"lines","hard",56,"8",1
3.9715,1,"lines","hard",57,"8",1
3.6772,1,"lines","easy",58,"8",1
4.3904,0,"lines","mid",59,"8",0
3.8404,0,"lines","easy",60,"8",0
2.9784,0,"lines","mid",61,"8",0
2.546,1,"lines","mid",62,"8",1
4.3937,1,"lines","easy",63,"8",1
5.8289,1,"lines","easy",64,"8",1
5.5238,0,"lines","mid",65,"8",0
5.0673,0,"lines","hard",66,"8",0
2.1191,1,"lines","mid",67,"8",1
6.6229,0,"lines","hard",68,"8",0
16.4272,1,"lines","easy",69,"8",1
4.5865,1,"lines","hard",70,"8",1
3.0495,1,"lines","easy",71,"8",1
2.6712,1,"lines","mid",72,"8",1
4.5655,0,"lines","mid",73,"8",0
8.6663,1,"lines","mid",74,"8",1
3.257,0,"lines","easy",75,"8",0
1.3923,0,"lines","hard",76,"8",0
1.5607,1,"lines","hard",77,"8",1
0.8853,0,"lines","mid",78,"8",0
8.578,1,"lines","mid",79,"8",1
3.1579,1,"lines","mid",80,"8",1
2.3826,1,"lines","easy",81,"8",1
2.3907,1,"lines","mid",82,"8",1
2.4601,1,"lines","easy",83,"8",1
3.0692,0,"lines","mid",84,"8",0
12.1313,1,"lines","hard",85,"8",0
2.1899,1,"lines","mid",86,"8",0
0.8008,1,"lines","easy",87,"8",0
9.8085,1,"lines","mid",88,"8",1
0.8935,1,"lines","hard",89,"8",1
1.602,0,"lines","easy",90,"8",0
18.4093,1,"lines","mid",91,"8",0
6.4857,1,"lines","easy",92,"8",1
5.0235,0,"lines","easy",93,"8",0
7.9862,1,"lines","hard",94,"8",1
1.171,0,"lines","mid",95,"8",0
1.8467,1,"lines","mid",96,"8",1
7.8716,0,"lines","hard",97,"8",0
0.9433,0,"lines","easy",98,"8",0
0.8634,0,"lines","hard",99,"8",0
1.0162,0,"lines","hard",100,"8",0
1.0709,0,"lines","mid",101,"8",0
1.3023,0,"lines","easy",102,"8",1
0.1894,1,"lines","easy",103,"8",1
3.2953,1,"lines","mid",104,"8",1
0.8165,0,"lines","hard",105,"8",0
0.3748,1,"lines","hard",106,"8",1
0.4258,0,"lines","hard",107,"8",0
0.3971,0,"lines","hard",108,"8",0
1.0306,0,"lines","hard",109,"8",1
0.5789,0,"lines","hard",110,"8",0
0.2818,0,"lines","mid",111,"8",0
0.4115,1,"lines","easy",112,"8",1
0.5281,0,"lines","hard",113,"8",0
0.8485,0,"lines","hard",114,"8",0
7.558,1,"lines","mid",115,"8",1
3.5071,0,"lines","hard",116,"8",1
1.4265,0,"lines","easy",117,"8",0
3.1919,1,"lines","mid",118,"8",1
1.8561,0,"lines","hard",119,"8",0
10.1458,0,"lines","mid",120,"8",0
0.8775,1,"lines","hard",121,"8",1
7.2345,1,"lines","easy",122,"8",0
4.1615,1,"lines","easy",123,"8",1
2.5736,0,"lines","mid",124,"8",0
1.8973,1,"lines","easy",125,"8",0
0.7645,0,"lines","easy",126,"8",0
1.7785,0,"lines","mid",127,"8",1
13.3577,0,"lines","mid",128,"8",1
9.6351,1,"lines","mid",129,"8",1
5.5846,1,"lines","hard",130,"8",0
4.6645,0,"lines","easy",131,"8",0
4.1737,0,"lines","hard",132,"8",1
1.1191,1,"lines","easy",133,"8",1
5.3485,1,"lines","mid",134,"8",0
8.7264,1,"lines","hard",135,"8",0
10.3118,0,"lines","mid",136,"8",1
0.8555,0,"lines","easy",137,"8",0
2.1216,1,"lines","hard",138,"8",0
1.024,0,"lines","easy",139,"8",0
11.4063,0,"lines","mid",140,"8",1
0.6352,0,"lines","hard",141,"8",0
1.6649,0,"lines","easy",142,"8",0
6.6897,0,"lines","mid",143,"8",1
1.479,0,"lines","mid",144,"8",1
2.9718,0,"lines","easy",145,"8",1
0.8964,0,"lines","easy",146,"8",0
8.5829,1,"lines","hard",147,"8",1
17.227,1,"lines","mid",148,"8",0
2.1694,1,"lines","easy",149,"8",0
4.9646,1,"greenVertical","mid",0,"8",0
2.3428,1,"greenVertical","hard",1,"8",0
1.8718,1,"greenVertical","hard",2,"8",0
1.1253,1,"greenVertical","mid",3,"8",1
1.0818,1,"greenVertical","mid",4,"8",0
1.4223,1,"greenVertical","easy",5,"8",1
0.8806,0,"greenVertical","easy",6,"8",1
3.2963,1,"greenVertical","hard",7,"8",0
2.4315,1,"greenVertical","hard",8,"8",0
0.9,1,"greenVertical","mid",9,"8",1
1.0918,1,"greenVertical","easy",10,"8",0
4.5334,1,"greenVertical","hard",11,"8",0
1.7733,0,"greenVertical","mid",12,"8",0
1.4395,1,"greenVertical","easy",13,"8",0
3.5732,1,"greenVertical","hard",14,"8",1
1.6104,1,"greenVertical","easy",15,"8",1
1.6757,1,"greenVertical","easy",16,"8",0
1.2051,0,"greenVertical","easy",17,"8",0
4.5496,1,"greenVertical","mid",18,"8",1
0.9556,1,"greenVertical","mid",19,"8",1
1.6387,1,"greenVertical","mid",20,"8",0
0.7491,1,"greenVertical","mid",21,"8",1
1.4855,1,"greenVertical","hard",22,"8",1
1.801,1,"greenVertical","mid",23,"8",0
0.7996,1,"greenVertical","easy",24,"8",1
1.9281,1,"greenVertical","mid",25,"8",0
1.2515,1,"greenVertical","hard",26,"8",1
2.6922,1,"greenVertical","hard",27,"8",0
3.4757,1,"greenVertical","hard",28,"8",0
1.2264,1,"greenVertical","mid",29,"8",0
0.9861,1,"greenVertical","hard",30,"8",1
2.0492,1,"greenVertical","mid",31,"8",0
1.4446,1,"greenVertical","hard",32,"8",1
3.3215,1,"greenVertical","hard",33,"8",0
1.5648,1,"greenVertical","hard",34,"8",1
1.0993,1,"greenVertical","mid",35,"8",0
1.1106,1,"greenVertical","mid",36,"8",1
0.9322,1,"greenVertical","mid",37,"8",1
1.0781,1,"greenVertical","mid",38,"8",0
0.6815,1,"greenVertical","mid",39,"8",1
0.6072,1,"greenVertical","mid",40,"8",1
0.9043,1,"greenVertical","easy",41,"8",0
0.8162,1,"greenVertical","easy",42,"8",1
0.8813,1,"greenVertical","easy",43,"8",0
4.5183,1,"greenVertical","hard",44,"8",0
0.8445,1,"greenVertical","hard",45,"8",1
0.8627,1,"greenVertical","hard",46,"8",1
3.0317,1,"greenVertical","hard",47,"8",0
1.0421,1,"greenVertical","easy",48,"8",0
2.6771,1,"greenVertical","hard",49,"8",0
0.6441,1,"greenVertical","easy",50,"8",1
1.2535,1,"greenVertical","hard",51,"8",1
1.2127,1,"greenVertical","easy",52,"8",1
1.6668,1,"greenVertical","easy",53,"8",1
0.9944,1,"greenVertical","mid",54,"8",1
1.3196,1,"greenVertical","hard",55,"8",1
1.4021,1,"greenVertical","mid",56,"8",0
2.2974,1,"greenVertical","hard",57,"8",1
2.6874,1,"greenVertical","hard",58,"8",0
0.6635,1,"greenVertical","mid",59,"8",1
2.5925,1,"greenVertical","mid",60,"8",0
0.5789,1,"greenVertical","mid",61,"8",1
0.8094,1,"greenVertical","hard",62,"8",1
0.9575,0,"greenVertical","easy",63,"8",1
0.9737,1,"greenVertical","easy",64,"8",0
1.056,1,"greenVertical","hard",65,"8",1
0.6053,1,"greenVertical","mid",66,"8",1
2.7392,1,"greenVertical","hard",67,"8",0
0.7687,1,"greenVertical","easy",68,"8",1
1.014,1,"greenVertical","easy",69,"8",0
0.742,1,"greenVertical","mid",70,"8",1
1.022,1,"greenVertical","easy",71,"8",1
0.6204,1,"greenVertical","mid",72,"8",1
0.7789,1,"greenVertical","easy",73,"8",0
0.6933,1,"greenVertical","easy",74,"8",1
1.0486,1,"greenVertical","mid",75,"8",0
0.9864,1,"greenVertical","easy",76,"8",0
0.722,1,"greenVertical","easy",77,"8",1
5.4804,1,"greenVertical","hard",78,"8",0
1.3593,1,"greenVertical","easy",79,"8",0
1.5034,1,"greenVertical","mid",80,"8",0
0.6735,1,"greenVertical","hard",81,"8",1
1.0272,1,"greenVertical","hard",82,"8",1
0.7294,1,"greenVertical","mid",83,"8",1
0.7767,1,"greenVertical","mid",84,"8",0
1.9566,1,"greenVertical","hard",85,"8",0
0.8946,1,"greenVertical","easy",86,"8",0
0.883,1,"greenVertical","easy",87,"8",0
0.9447,1,"greenVertical","easy",88,"8",0
0.8924,1,"greenVertical","mid",89,"8",0
0.6779,1,"greenVertical","easy",90,"8",1
0.9501,1,"greenVertical","hard",91,"8",1
2.9869,1,"greenVertical","hard",92,"8",0
1.1247,1,"greenVertical","easy",93,"8",1
1.1933,1,"greenVertical","easy",94,"8",1
0.5934,1,"greenVertical","mid",95,"8",1
1.6936,0,"greenVertical","hard",96,"8",1
3.2223,1,"greenVertical","hard",97,"8",0
1.4195,1,"greenVertical","mid",98,"8",0
3.7829,1,"greenVertical","hard",99,"8",0
1.2304,1,"greenVertical","easy",100,"8",1
1.207,1,"greenVertical","mid",101,"8",0
3.2081,1,"greenVertical","hard",102,"8",0
1.8032,1,"greenVertical","hard",103,"8",0
0.7318,1,"greenVertical","hard",104,"8",1
1.2402,1,"greenVertical","mid",105,"8",1
0.7143,1,"greenVertical","mid",106,"8",1
0.7204,1,"greenVertical","easy",107,"8",0
1.8474,1,"greenVertical","hard",108,"8",0
2.2299,1,"greenVertical","hard",109,"8",0
2.3296,1,"greenVertical","hard",110,"8",0
0.8913,1,"greenVertical","hard",111,"8",1
1.1094,1,"greenVertical","mid",112,"8",0
0.6939,1,"greenVertical","mid",113,"8",1
0.7425,1,"greenVertical","mid",114,"8",1
0.6393,1,"greenVertical","mid",115,"8",1
0.6867,1,"greenVertical","easy",116,"8",0
0.8008,1,"greenVertical","easy",117,"8",0
0.8982,1,"greenVertical","easy",118,"8",1
1.9471,1,"greenVertical","hard",119,"8",0
1.0445,1,"greenVertical","mid",120,"8",0
0.692,1,"greenVertical","easy",121,"8",1
1.0625,1,"greenVertical","easy",122,"8",0
1.1259,1,"greenVertical","hard",123,"8",1
0.9229,1,"greenVertical","hard",124,"8",1
1.4883,1,"greenVertical","hard",125,"8",0
0.8134,1,"greenVertical","mid",126,"8",0
0.7282,1,"greenVertical","mid",127,"8",0
0.8787,1,"greenVertical","mid",128,"8",0
0.7911,1,"greenVertical","easy",129,"8",1
1.1569,1,"greenVertical","hard",130,"8",1
0.9299,1,"greenVertical","mid",131,"8",1
1.5138,1,"greenVertical","hard",132,"8",1
0.5897,1,"greenVertical","easy",133,"8",0
0.9764,1,"greenVertical","easy",134,"8",0
1.1781,1,"greenVertical","easy",135,"8",0
1.2133,1,"greenVertical","easy",136,"8",0
0.657,1,"greenVertical","mid",137,"8",1
0.9601,1,"greenVertical","easy",138,"8",1
0.6062,1,"greenVertical","easy",139,"8",0
1.1038,1,"greenVertical","mid",140,"8",0
0.6614,1,"greenVertical","easy",141,"8",1
2.2401,1,"greenVertical","hard",142,"8",1
0.8446,1,"greenVertical","hard",143,"8",1
0.5773,1,"greenVertical","easy",144,"8",0
2.5243,0,"greenVertical","easy",145,"8",1
0.7956,1,"greenVertical","mid",146,"8",1
0.9039,1,"greenVertical","easy",147,"8",1
0.7857,1,"greenVertical","easy",148,"8",1
1.1488,1,"greenVertical","mid",149,"8",0
2.699,1,"tex","easy",0,"8",0
2.5214,0,"tex","hard",1,"8",1
7.7302,1,"tex","hard",2,"8",0
4.8639,0,"tex","hard",3,"8",1
1.6415,1,"tex","easy",4,"8",1
0.6987,1,"tex","easy",5,"8",1
4.603,0,"tex","hard",6,"8",0
4.7037,0,"tex","hard",7,"8",0
6.5767,1,"tex","easy",8,"8",0
6.4558,1,"tex","mid",9,"8",0
0.8061,0,"tex","mid",10,"8",0
0.7562,1,"tex","easy",11,"8",1
0.683,1,"tex","easy",12,"8",1
5.4545,0,"tex","mid",13,"8",0
0.5898,1,"tex","easy",14,"8",1
1.2396,1,"tex","mid",15,"8",1
0.6795,1,"tex","mid",16,"8",1
4.4197,1,"tex","hard",17,"8",0
3.2208,1,"tex","hard",18,"8",0
3.11,1,"tex","mid",19,"8",0
4.0003,1,"tex","mid",20,"8",0
4.5614,1,"tex","easy",21,"8",0
0.5836,1,"tex","mid",22,"8",1
0.4921,1,"tex","easy",23,"8",1
3.7336,1,"tex","hard",24,"8",0
3.05,1,"tex","mid",25,"8",0
2.4263,1,"tex","mid",26,"8",0
0.8797,1,"tex","easy",27,"8",1
1.0649,1,"tex","easy",28,"8",1
1.8455,1,"tex","easy",29,"8",0
0.6345,1,"tex","hard",30,"8",1
2.9188,1,"tex","hard",31,"8",0
2.2372,1,"tex","hard",32,"8",0
0.4904,1,"tex","mid",33,"8",1
1.9263,1,"tex","hard",34,"8",0
2.585,1,"tex","hard",35,"8",0
0.4514,1,"tex","easy",36,"8",1
1.5369,0,"tex","hard",37,"8",1
0.6484,1,"tex","easy",38,"8",1
8.2273,1,"tex","mid",39,"8",0
3.7802,0,"tex","mid",40,"8",0
1.3696,1,"tex","mid",41,"8",0
2.4738,1,"tex","hard",42,"8",0
1.0047,1,"tex","hard",43,"8",0
1.0409,1,"tex","mid",44,"8",0
2.2791,0,"tex","hard",45,"8",1
3.501,1,"tex","hard",46,"8",0
5.7801,1,"tex","easy",47,"8",0
0.5861,1,"tex","easy",48,"8",1
0.5259,1,"tex","mid",49,"8",1
0.8405,1,"tex","mid",50,"8",0
1.0897,1,"tex","mid",51,"8",1
3.4991,0,"tex","hard",52,"8",1
0.711,1,"tex","easy",53,"8",1
3.8121,1,"tex","easy",54,"8",0
0.4971,1,"tex","easy",55,"8",1
0.7538,1,"tex","easy",56,"8",1
1.1064,1,"tex","hard",57,"8",1
0.4809,1,"tex","easy",58,"8",1
1.1919,1,"tex","hard",59,"8",1
0.4431,1,"tex","easy",60,"8",1
2.879,1,"tex","mid",61,"8",0
4.4149,1,"tex","mid",62,"8",0
0.9417,1,"tex","hard",63,"8",1
3.0838,1,"tex","mid",64,"8",0
5.3697,1,"tex","easy",65,"8",0
5.0666,1,"tex","easy",66,"8",0
6.7053,1,"tex","mid",67,"8",0
1.2637,1,"tex","hard",68,"8",1
1.692,1,"tex","hard",69,"8",1
1.7415,0,"tex","hard",70,"8",0
2.4339,1,"tex","mid",71,"8",0
3.1534,1,"tex","easy",72,"8",0
2.533,1,"tex","easy",73,"8",0
0.6699,1,"tex","mid",74,"8",1
0.5569,1,"tex","mid",75,"8",1
0.5388,1,"tex","mid",76,"8",1
3.4324,1,"tex","mid",77,"8",0
0.872,1,"tex","easy",78,"8",1
0.7643,1,"tex","mid",79,"8",1
0.7203,1,"tex","easy",80,"8",1
4.243,1,"tex","mid",81,"8",0
0.4517,1,"tex","easy",82,"8",1
0.5671,1,"tex","easy",83,"8",1
0.5574,0,"tex","mid",84,"8",0
1.4561,1,"tex","easy",85,"8",0
0.7413,1,"tex","hard",86,"8",1
0.8548,1,"tex","mid",87,"8",1
3.3223,1,"tex","hard",88,"8",0
3.0143,1,"tex","easy",89,"8",0
0.5084,1,"tex","easy",90,"8",1
1.9584,1,"tex","easy",91,"8",0
2.0772,1,"tex","mid",92,"8",0
4.0067,1,"tex","hard",93,"8",0
0.565,1,"tex","mid",94,"8",1
0.6196,1,"tex","easy",95,"8",1
2.509,0,"tex","hard",96,"8",1
1.6683,1,"tex","easy",97,"8",0
0.9935,1,"tex","mid",98,"8",1
0.4051,1,"tex","mid",99,"8",1
0.609,1,"tex","mid",100,"8",1
0.743,1,"tex","mid",101,"8",1
4.0853,0,"tex","hard",102,"8",1
3.2865,1,"tex","hard",103,"8",0
4.004,1,"tex","easy",104,"8",0
0.6953,1,"tex","mid",105,"8",1
1.0302,1,"tex","mid",106,"8",1
5.2837,1,"tex","easy",107,"8",0
2.672,1,"tex","easy",108,"8",0
2.7245,1,"tex","hard",109,"8",1
1.2676,1,"tex","easy",110,"8",1
3.1941,1,"tex","easy",111,"8",0
1.0151,1,"tex","mid",112,"8",1
0.9477,1,"tex","hard",113,"8",1
3.3023,1,"tex","hard",114,"8",0
2.4953,0,"tex","hard",115,"8",1
0.7021,1,"tex","easy",116,"8",1
1.0551,1,"tex","hard",117,"8",1
5.8122,1,"tex","hard",118,"8",0
0.5841,1,"tex","easy",119,"8",1
3.0611,1,"tex","hard",120,"8",0
1.2986,1,"tex","easy",121,"8",0
0.7135,1,"tex","mid",122,"8",1
0.594,1,"tex","hard",123,"8",1
2.836,1,"tex","mid",124,"8",0
0.9362,1,"tex","mid",125,"8",1
1.7852,1,"tex","easy",126,"8",0
0.6897,1,"tex","easy",127,"8",0
2.8876,1,"tex","hard",128,"8",0
3.0625,1,"tex","hard",129,"8",0
0.6351,1,"tex","mid",130,"8",1
2.4722,1,"tex","hard",131,"8",0
2.1556,1,"tex","easy",132,"8",0
0.5964,1,"tex","mid",133,"8",1
3.0318,1,"tex","hard",134,"8",0
3.3589,1,"tex","easy",135,"8",0
3.0105,1,"tex","mid",136,"8",0
4.8726,1,"tex","hard",137,"8",0
0.5241,1,"tex","mid",138,"8",1
0.51,1,"tex","mid",139,"8",1
4.6404,0,"tex","hard",140,"8",1
1.0724,1,"tex","mid",141,"8",0
1.0994,1,"tex","easy",142,"8",0
1.7554,1,"tex","easy",143,"8",0
2.1641,1,"tex","mid",144,"8",0
3.7138,1,"tex","hard",145,"8",1
1.0742,1,"tex","hard",146,"8",1
4.4931,1,"tex","hard",147,"8",1
1.9045,1,"tex","hard",148,"8",1
3.8377,1,"tex","hard",149,"8",1
2.5038,1,"tex","easy",0,"4",0
3.338,0,"tex","hard",1,"4",1
5.4909,1,"tex","hard",2,"4",0
4.5512,1,"tex","hard",3,"4",0
1.1532,1,"tex","mid",4,"4",1
1.1601,1,"tex","mid",5,"4",1
3.2843,1,"tex","easy",6,"4",0
1.7921,1,"tex","mid",7,"4",1
3.1866,0,"tex","hard",8,"4",1
5.2838,1,"tex","easy",9,"4",0
4.7661,1,"tex","mid",10,"4",0
0.7023,1,"tex","easy",11,"4",1
0.7237,1,"tex","hard",12,"4",1
4.7686,1,"tex","mid",13,"4",0
3.817,1,"tex","easy",14,"4",0
3.8491,1,"tex","easy",15,"4",0
4.8509,1,"tex","mid",16,"4",0
5.6175,1,"tex","mid",17,"4",0
2.9041,0,"tex","hard",18,"4",1
0.6523,1,"tex","easy",19,"4",1
1.3137,1,"tex","hard",20,"4",1
4.1039,0,"tex","hard",21,"4",1
0.738,1,"tex","easy",22,"4",1
1.9332,1,"tex","mid",23,"4",0
2.4341,1,"tex","mid",24,"4",0
0.8831,1,"tex","easy",25,"4",1
0.7013,1,"tex","easy",26,"4",1
2.1505,1,"tex","easy",27,"4",0
1.8242,1,"tex","mid",28,"4",1
0.8362,1,"tex","easy",29,"4",1
3.8383,1,"tex","easy",30,"4",0
0.9193,0,"tex","mid",31,"4",0
5.1688,1,"tex","mid",32,"4",0
1.0274,1,"tex","mid",33,"4",1
0.6595,1,"tex","easy",34,"4",1
6.7505,0,"tex","hard",35,"4",1
7.4464,0,"tex","hard",36,"4",1
10.4071,1,"tex","mid",37,"4",0
3.014,1,"tex","easy",38,"4",0
1.0502,1,"tex","mid",39,"4",1
0.8505,1,"tex","easy",40,"4",1
3.1937,1,"tex","hard",41,"4",1
9.2505,0,"tex","hard",42,"4",1
12.4155,1,"tex","hard",43,"4",0
0.7688,1,"tex","easy",44,"4",1
2.5401,1,"tex","easy",45,"4",0
3.5005,1,"tex","easy",46,"4",0
2.9985,1,"tex","easy",47,"4",0
7.4838,1,"tex","hard",48,"4",0
3.5156,1,"tex","easy",49,"4",0
6.9872,0,"tex","hard",50,"4",1
1.0153,1,"tex","hard",51,"4",1
3.2649,1,"tex","mid",52,"4",0
7.3335,1,"tex","hard",53,"4",1
4.4171,1,"tex","hard",54,"4",0
2.8902,1,"tex","hard",55,"4",1
3.9547,1,"tex","mid",56,"4",1
3.35,1,"tex","easy",57,"4",0
8.7871,1,"tex","hard",58,"4",0
4.3077,1,"tex","easy",59,"4",0
1.6832,1,"tex","mid",60,"4",0
